"#","St","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","Address","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1","S","A2015451","Detached","Bel-Aire","02/28/2023","$4,400,000.00","$3,900,000.00","6,386","1116 Beverley Boulevard SW","Calgary","2014","71","Dennis Plintz","CPLINTDE","","Vivienne Huisman","CFEICKVI","","CAL Zone CC"
"1","S","A2024095","Detached","Elbow Park","02/27/2023","$3,650,000.00","$3,600,000.00","4,602","1231 Riverdale Avenue SW","Calgary","2006","17","Donna Rooney","CROONEDO","CCRONIGA2","Teri-Ann Begin","CBEGINTE","","CAL Zone CC"
"1","S","A2011001","Detached","Bel-Aire","02/17/2023","$3,250,000.00","$2,990,000.00","3,725","1411 Beverley Place SW","Calgary","2010","98","Donna Rooney","CROONEDO","CCRONIGA2","Sam Patel","CPATELSA1","","CAL Zone CC"
"1","S","A2004961","Detached","Bel-Aire","02/28/2023","$2,785,000.00","$2,715,000.00","5,954","67 Bel-Aire Place SW","Calgary","1981","115","John McNeill","CMCNEIJO","","Crystal Tost","CMYERSCR","","CAL Zone CC"
"1","S","A2026609","Detached","Elbow Park","02/20/2023","$2,750,000.00","$2,600,000.00","3,900","1105 Lansdowne Avenue SW","Calgary","2008","0","Sam Olschewski","COLSCHSA","","Sam Olschewski","COLSCHSA","","CAL Zone CC"
"1","S","A2025004","Detached","Lake Bonavista","02/21/2023","$2,149,900.00","$2,350,000.00","3,623","644 Lake Moraine Way SE","Calgary","1973","8","Patricia Lanuke","CLANUKPA","","Darcy Brown","CBROWNDA7","","CAL Zone S"
"1","S","A2025526","Detached","Elboya","02/21/2023","$1,949,000.00","$2,175,000.00","2,910","525 Riverdale Avenue SW","Calgary","1932","4","Ted Crawford","CCRAWFTE","","Anne Clarke-Davidson","CCLARKAN2","","CAL Zone CC"
"1","S","A2016522","Apartment","Eau Claire","02/08/2023","$1,999,900.00","$1,925,000.00","1,603","738 1 Avenue SW Unit#612","Calgary","2019","0","Tanya Eklund","CEKLUNTA","","Adam Sharek","CSHAREAD","","CAL Zone CC"
"1","S","A2018186","Detached","Charleswood","02/04/2023","$1,995,000.00","$1,912,500.00","2,389","2419 Charlebois Drive NW","Calgary","2020","23","Kevin Thygesen","CTHYGEKE","","Lucas Ramage","CRAMAGLU","","CAL Zone NW"
"1","S","A2026773","Detached","Elbow Park","02/21/2023","$1,850,000.00","$1,870,000.00","2,465","328 40 Avenue SW","Calgary","1928","0","Kale Bandura","CBANDUKA","","Kale Bandura","CBANDUKA","","CAL Zone CC"
"1","S","A2027095","Detached","Lake Bonavista","02/28/2023","$1,775,000.00","$1,800,000.00","3,313","143 Lake Placid Place SE","Calgary","1978","0","Jamie Newton","CNEWTOJA","","Kirsten Kemprud","CKEMPRKI","","CAL Zone S"
"1","S","A2024650","Detached","Garrison Woods","02/16/2023","$1,799,900.00","$1,800,000.00","2,913","4715 21 Street SW","Calgary","2013","6","Jamie Kaufman","CKAUFMJA","CREKRUJE","Curtis Atkinson","CATKINCU","","CAL Zone CC"
"1","S","A2023497","Detached","South Calgary","02/27/2023","$1,749,000.00","$1,774,200.00","2,541","2001 31 Avenue SW","Calgary","2018","18","Michael Jubb","CJUBBWI","","Tanya Eklund","CEKLUNTA","","CAL Zone CC"
"1","S","A2018953","Detached","Hounsfield Heights/Briar Hill","02/06/2023","$1,749,900.00","$1,771,000.00","3,911","1205 20 Street NW","Calgary","2008","21","Tanya Eklund","CEKLUNTA","","Gord Piper","CPIPERGO","","CAL Zone CC"
"1","S","A2022369","Detached","Bel-Aire","02/06/2023","$1,795,000.00","$1,725,000.00","2,313","1104 Belavista Crescent SW","Calgary","1960","6","Sam Corea","CCOREASA","","Stephanie Campbell","CCAMPBST","","CAL Zone CC"
"1","S","A2012134","Detached","Britannia","02/16/2023","$1,745,000.00","$1,697,000.00","2,736","720 Imperial Way SW","Calgary","1955","91","Gizella Davis","CDAVISGI","","Victoria Dalgleish","CDALGLVI","","CAL Zone CC"
"1","S","A2027333","Detached","West Springs","02/25/2023","$1,500,000.00","$1,650,000.00","3,028","111 Wentworth Lane SW","Calgary","2006","1","Lori Olijnyk","COLIJNLO","","Cam Sterns","CSTERNCA","","CAL Zone W"
"1","S","A2024778","Detached","Ramsay","02/13/2023","$1,650,000.00","$1,650,000.00","2,555","1816 Elizabeth Street SE","Calgary","2023","1","Gurinder Brar","CBRARGU2","","Gurinder Brar","CBRARGU2","","CAL Zone CC"
"1","S","A2023542","Detached","Aspen Woods","02/28/2023","$1,649,000.00","$1,610,000.00","3,353","29 Aspen Summit Circle SW","Calgary","2016","22","Nathan Leech","CLEECHNA","","Katherine Bennett","CBENNEKA","","CAL Zone W"
"1","S","A2024531","Detached","Upper Mount Royal","02/09/2023","$1,850,000.00","$1,590,000.00","3,445","1319 Prospect Avenue SW","Calgary","1947","0","Gordon  Ross","CROSSGO1","","Gordon  Ross","CROSSGO1","","CAL Zone CC"
"1","S","A2020424","Semi Detached (Half Duplex)","Bayview","02/10/2023","$1,649,900.00","$1,585,000.00","2,394","68 Baycrest Place SW Unit#11","Calgary","1978","18","Patricia McQuitty","CMCQUIPA","","Al Sarpalius","CSARPAAL","","CAL Zone S"
"1","S","A2022952","Detached","Currie Barracks","02/28/2023","$1,585,000.00","$1,544,000.00","2,876","3 Beny-Sur-Mer Road SW","Calgary","2011","18","Katherine Bennett","CBENNEKA","","Joanne Malach","CMALACJO","","CAL Zone W"
"1","S","A2019811","Detached","Richmond","02/09/2023","$1,589,000.00","$1,540,000.00","1,540","3228 25 Street SW","Calgary","2019","23","Melinda Channon","CCHANNME","CMCCALBR","Leisa Fuller","CFULLELE","","CAL Zone CC"
"1","S","A2022909","Detached","Aspen Woods","02/22/2023","$1,450,000.00","$1,500,500.00","2,112","525 Aspen Glen Place SW","Calgary","2009","7","Fiona Christiaansen","CCHRISFI","","David Pellettier","CPELLEDA","","CAL Zone W"
"1","S","A2020770","Detached","Hillhurst","02/06/2023","$1,475,000.00","$1,485,000.00","3,120","410 11A Street NW","Calgary","2003","12","Nick Profeta","CPROFENI","CMAHAL","Jill Conroy","CCONROJI","","CAL Zone CC"
"1","S","A2015297","Detached","Signal Hill","02/20/2023","$1,599,900.00","$1,450,000.00","2,803","67 Sienna Hills View SW","Calgary","1991","31","Sheldon Zacharias","CZACHASH","","Gordyn Matheson","CMATHEGO1","","CAL Zone W"
"1","S","A2015130","Detached","Discovery Ridge","02/10/2023","$1,400,000.00","$1,445,000.00","2,985","424 Discovery Place SW","Calgary","2023","60","Koomson Ferguson","CFERGUKO","CJOHNSOL","Mark Lukwinski","CLUKWIMA","","CAL Zone W"
"1","S","A2021900","Detached","Altadore","02/20/2023","$1,489,900.00","$1,425,000.00","2,862","4221 17 Street SW","Calgary","2008","21","Aly Remtulla","CREMTUAL","","Paula Kahr","CKAHRPA","","CAL Zone CC"
"1","S","A2015643","Detached","Hounsfield Heights/Briar Hill","02/08/2023","$1,488,000.00","$1,400,000.00","1,819","1736 12 Avenue NW","Calgary","1954","54","Mark Evernden","CEVERNMA","","Jill Conroy","CCONROJI","","CAL Zone CC"
"1","S","A2022615","Detached","South Calgary","02/17/2023","$1,375,000.00","$1,370,000.00","2,743","1939 31 Avenue SW","Calgary","2006","14","Aly Remtulla","CREMTUAL","","Fiona Christiaansen","CCHRISFI","","CAL Zone CC"
"1","S","A2015105","Detached","Rocky Ridge","02/07/2023","$1,385,900.00","$1,355,000.00","3,361","35 ROCKFORD Park NW","Calgary","2023","54","Simon Hunt","CHUNTSI","","Non Board Member","CNONMEMB","","CAL Zone NW"
"1","S","A2020736","Detached","Rosedale","02/02/2023","$1,295,000.00","$1,320,000.00","1,339","1139 7A Street NW","Calgary","1942","9","David Greenwood","CGREENDA","","Adev Ahluwalia","CAHLUWAD","","CAL Zone CC"
"1","S","A2022896","Detached","Aspen Woods","02/08/2023","$1,349,900.00","$1,312,200.00","3,457","19 Aspen Cliff Close SW","Calgary","2008","6","Gloria Sun","CSUNWE","","Gary Cronin","CCRONIGA2","CROONEDO","CAL Zone W"
"1","S","A2023890","Detached","Aspen Woods","02/13/2023","$1,250,000.00","$1,301,000.00","2,660","19 Aspen Dale Way SW","Calgary","2012","3","Sam Corea","CCOREASA","","Martin Shahim","CSHAHIPA","","CAL Zone W"
"1","S","A1209107","Detached","Hillhurst","02/03/2023","$1,300,000.00","$1,285,000.00","2,009","1832 Bowness Road NW","Calgary","2022","286","Lisa Johnson","CJOHNSLI1","","Sahil Chhabra","CCHHABSA","","CAL Zone CC"
"1","S","A2024494","Detached","Lake Bonavista","02/24/2023","$1,275,000.00","$1,262,500.00","1,930","543 Lake Newell Crescent SE","Calgary","1973","15","Justin Havre","CHAVREJU","CARNFILA","Christopher Matlashewski","CMATLACH","","CAL Zone S"
"1","S","A2025178","Detached","Varsity","02/17/2023","$1,150,000.00","$1,258,000.00","2,891","112 Varsity Estates Place NW","Calgary","1975","3","Curtis Atkinson","CATKINCU","","Kelsey Jones","CJONESKE8","","CAL Zone NW"
"1","S","A2022899","Detached","Discovery Ridge","02/24/2023","$1,250,000.00","$1,252,201.00","2,370","322 Discovery Ridge Boulevard SW","Calgary","2005","15","Dennis Plintz","CPLINTDE","","Bobby Clark","CCLARKRO4","","CAL Zone W"
"1","S","A2027048","Detached","Edgemont","02/27/2023","$1,200,000.00","$1,250,000.00","2,533","216 Edelweiss Drive NW","Calgary","1985","3","Kirby Cox","CCOXKI","","Amit Gupta","cguptaam1","","CAL Zone NW"
"1","S","A2022675","Detached","Tuscany","02/10/2023","$1,249,900.00","$1,249,900.00","2,660","111 Tuscany Glen Park NW","Calgary","2005","7","Jeff Neustaedter","CNEUSTJE","CBURRIRO1","Ricky Easthope","CEASTHRI","","CAL Zone NW"
"1","S","A2021272","Detached","Signal Hill","02/15/2023","$1,190,000.00","$1,225,000.00","2,961","65 Simcrest Grove SW","Calgary","2000","1","Wince Chau-Mah","CCHAUMWI","","Arthur Lee","CLEEAR1","","CAL Zone W"
"1","S","A2019142","Detached","Elbow Park","02/22/2023","$1,229,000.00","$1,210,000.00","2,594","3206 7 Street SW","Calgary","1912","38","Carmen Davison","CDAVISCA","","Carmen Davison","CDAVISCA","","CAL Zone CC"
"1","S","A2024472","Row/Townhouse","Cliff Bungalow","02/13/2023","$1,200,000.00","$1,200,000.00","1,725","2218 5 Street SW","Calgary","2022","0","Zee Zebian","CZEBIANA","CSANKEDE","Karen Hotchkiss","CHOTCHKA","","CAL Zone CC"
"1","S","A1244459","Detached","Renfrew","02/07/2023","$1,250,000.00","$1,195,000.00","2,409","1207 Danloe Street NE","Calgary","2021","176","Catherine Ziro","CZIROCA","","Matt Launhardt","CLAUNHMA","","CAL Zone CC"
"1","S","A2022761","Detached","Tuscany","02/24/2023","$1,235,000.00","$1,190,000.00","2,881","63 Tuscany Estates Close NW","Calgary","2007","22","Eliza Dattadeen","CDATTAEL","","Timothy Green","CGREENTI","","CAL Zone NW"
"1","S","A2017537","Detached","Garrison Woods","02/24/2023","$1,199,900.00","$1,185,000.00","2,266","4709 21A Street SW","Calgary","2021","49","Brad Taylor","CTAYLOBR2","","Meredith Miller","CMILLEME1","","CAL Zone CC"
"1","S","A2013072","Detached","Altadore","02/24/2023","$1,179,000.00","$1,155,000.00","1,964","1732 47 Avenue SW","Calgary","2021","91","Timothy Green","CGREENTI","CGREENHA","Kayla Hagen","CMCNABKA","","CAL Zone CC"
"1","S","A2012037","Detached","West Hillhurst","02/12/2023","$1,195,000.00","$1,150,000.00","2,179","2024 2 Avenue NW","Calgary","2020","88","Teal Tatum","CTATUMTE","CDOULLAS","Cloe Behrman","CBEHRMCL","","CAL Zone CC"
"1","S","A1237346","Detached","West Springs","02/03/2023","$1,190,000.00","$1,136,500.00","2,896","967 73 Street SW","Calgary","2012","211","Mary Dascollas","CDASCOMA","","Ryan Shandruk","CSHANDRY","","CAL Zone W"
"1","S","A2019413","Detached","Altadore","02/23/2023","$1,249,900.00","$1,135,000.00","2,196","3925 15A Street SW","Calgary","2007","38","Sam Askar","CASKARSA","","Tomasz Samborski","CSAMBOTO","","CAL Zone CC"
"1","S","A2019909","Detached","University Heights","02/17/2023","$1,199,000.00","$1,120,000.00","2,881","3224 Uplands Place NW","Calgary","1965","28","Andrew Martin","CMARTIAN2","CPENDLJO","Sheryl Thompson","CTHOMPSH","","CAL Zone NW"
"1","S","A2024107","Detached","Springbank Hill","02/17/2023","$1,100,000.00","$1,100,000.00","2,739","64 ELMONT Rise SW","Calgary","2012","9","Sammy Gebreyesus","CGEBRESE","","Xiao Xia Li","CLISU","","CAL Zone W"
"1","S","A2022474","Detached","Strathcona Park","02/09/2023","$1,049,000.00","$1,100,000.00","2,563","1474 Strathcona Drive SW","Calgary","2001","8","Jeffrey Tincher","CTINCHJE","CMCCALBR","Perri Scarcelli","CSCARCPE","","CAL Zone W"
"1","S","A2021782","Detached","Mount Pleasant","02/28/2023","$1,149,000.00","$1,088,000.00","2,378","2411B 8 Street NW","Calgary","2018","31","Suman Brar","CBRARSU4","","Daniel Weiner","CWEINEDA","","CAL Zone CC"
"1","S","A2024836","Detached","Aspen Woods","02/13/2023","$1,098,000.00","$1,087,500.00","2,666","9302 14 Avenue SW","Calgary","2011","3","Piew Soe Saw","CSAWPI","","Jeff Ackerman","CACKERJE","","CAL Zone W"
"1","S","A2025817","Detached","Pump Hill","02/16/2023","$1,075,000.00","$1,080,000.00","2,129","255 Pump Hill Crescent SW","Calgary","1976","1","Bowen Fric","CFRICBO","","Casey Roe","CROECA","","CAL Zone S"
"1","S","A2016216","Detached","Legacy","02/17/2023","$1,095,000.00","$1,080,000.00","2,976","167 LEGACY Mount SE","Calgary","2020","14","Simon Hunt","CHUNTSI","","Sam Patel","CPATELSA1","","CAL Zone S"
"1","S","A2023977","Detached","Canyon Meadows","02/17/2023","$1,075,000.00","$1,075,000.00","3,297","12928 Candle Crescent SW","Calgary","1991","8","Nathan Leech","CLEECHNA","","Barbara Chapman","CCHAPMBA","","CAL Zone S"
"1","S","A1259137","Detached","Crescent Heights","02/22/2023","$1,150,000.00","$1,075,000.00","2,373","1425 2A Street NW","Calgary","2008","148","Martina Pavlouskova","CPAVLOMA","","Martina Pavlouskova","CPAVLOMA","","CAL Zone CC"
"1","S","A2018548","Detached","North Glenmore Park","02/22/2023","$1,098,888.00","$1,074,444.00","2,023","2126A 52 Avenue SW","Calgary","2021","40","Beverly Marsh","CMARSHBE","CMARSHKA2","Doug Cabral","CCABRADO","","CAL Zone W"
"1","S","A2021584","Detached","Brentwood","02/13/2023","$1,150,000.00","$1,071,688.00","1,618","289 Capri Avenue NW","Calgary","1961","17","Tarek Hageahmad","CHAGEATA","CELHAGIB","Jimmy Diep","CDIEPJI","","CAL Zone NW"
"1","S","A2016154","Detached","Currie Barracks","02/04/2023","$1,150,000.00","$1,062,500.00","2,260","15 Beny-Sur-Mer Road SW","Calgary","2016","46","Barry Byman","CBYMANBA","CROWSEBO","Aly Remtulla","CREMTUAL","","CAL Zone W"
"1","S","A2025933","Detached","Elboya","02/28/2023","$1,050,000.00","$1,060,000.00","1,877","420 47 Avenue SW","Calgary","1953","12","Donna Rooney","CROONEDO","CCRONIGA2","Jon Dick","CDICKJO","","CAL Zone CC"
"1","S","A2023088","Detached","Patterson","02/05/2023","$999,900.00","$1,055,000.00","2,058","64 Patterson Crescent SW","Calgary","1987","2","Amy Brooks","CBROOKAM","CBROOKEM","Scottie Grinton","CGRINTSC","","CAL Zone W"
"1","S","A2019240","Detached","Dalhousie","02/27/2023","$1,098,000.00","$1,050,000.00","2,129","5699 Buckboard Road NW","Calgary","1989","42","Jeff Stephenson","CSTEPHJE","CDEANTO","Randy Merkley","CMERKLRA","","CAL Zone NW"
"1","S","A1257161","Semi Detached (Half Duplex)","South Calgary","02/05/2023","$1,050,000.00","$1,050,000.00","1,835","2131 27 Avenue SW","Calgary","2022","149","Jordan Lotoski","CLOTOSJO","","Brad Crapun","CCRAPUBR","","CAL Zone CC"
"1","S","A2018113","Detached","West Springs","02/24/2023","$1,099,000.00","$1,048,888.00","2,807","8136 9 Avenue SW","Calgary","2006","42","Steve Scherschel","CSCHERST","","Jenny Jin","CJINJE","","CAL Zone W"
"1","S","A2022035","Detached","Killarney/Glengarry","02/07/2023","$1,050,000.00","$1,047,500.00","1,989","2219 32 Street SW","Calgary","2022","8","Jordan Lotoski","CLOTOSJO","CJOHNSDA3","Phil Lepage","CLEPAGPH","","CAL Zone CC"
"1","S","A2022451","Detached","Valley Ridge","02/09/2023","$1,050,000.00","$1,040,000.00","2,775","12130 Valley Ridge Drive NW","Calgary","2013","8","Pavan Kaushal","CKAUSHPA","CKAUSHCA","John McMahon","CMCMAHJO2","","CAL Zone W"
"1","S","A2019118","Semi Detached (Half Duplex)","Altadore","02/11/2023","$1,050,000.00","$1,035,000.00","1,909","1929 48 Avenue SW","Calgary","2013","24","Wendy Niefer","CNIEFEWE","","Ron Carriere","CCARRIRO1","","CAL Zone CC"
"1","S","A2020828","Row/Townhouse","Varsity","02/10/2023","$1,029,000.00","$1,029,000.00","2,692","2200 Varsity Estates Drive NW Unit#16","Calgary","1977","14","Mikala James","CJAMESMI1","","Jeremy Park","CPARKJE1","","CAL Zone NW"
"1","S","A2013117","Semi Detached (Half Duplex)","Altadore","02/13/2023","$1,099,000.00","$1,025,000.00","1,869","4315 16 Street SW","Calgary","2022","81","Ammoree Amankwah","CAMANKAM","","Liz Schrettlinger","CSCHREEL","","CAL Zone CC"
"1","S","A2013066","Detached","Strathcona Park","02/10/2023","$1,085,000.00","$1,025,000.00","2,392","80 Strathlea Place SW","Calgary","2000","79","Scott Merchant","CMERCHSC","","Rebecca Yarmoloy","CMORGARE","","CAL Zone W"
"1","S","A2005784","Detached","Elbow Park","02/17/2023","$1,075,000.00","$1,025,000.00","2,500","2927 Park Lane SW","Calgary","1955","126","Spencer Stupka","CSTUPKSP","","Spencer Stupka","CSTUPKSP","","CAL Zone CC"
"1","S","A1256172","Detached","Hillhurst","02/17/2023","$1,115,000.00","$1,015,000.00","1,636","429 12 Street NW","Calgary","1912","162","Lisa O'Hara","CVANHOLI","","Tanja van de Kamp","CVANDEAN1","CVANPEAR","CAL Zone CC"
"1","S","A2023482","Detached","Scarboro","02/13/2023","$895,000.00","$1,002,000.00","2,184","1409 Shelbourne Street SW","Calgary","1911","7","Chris Zaharko","CZAHARCH","","Tom Albrecht","CALBRETH","","CAL Zone CC"
"1","S","A2024497","Detached","Garrison Woods","02/21/2023","$989,000.00","$1,000,000.00","1,867","4558 Passchendaele Road SW","Calgary","2002","10","Jamie Ruff","CRUFFJA","","Leslie Chan","CCHANLE1","","CAL Zone CC"
"1","S","A2023888","Detached","Oakridge","02/20/2023","$950,000.00","$1,000,000.00","2,369","16 Oakmount Court SW","Calgary","1987","2","Tara Molina","CMOLINTA","","Steve Zacher","CZACHEST","","CAL Zone S"
"1","S","A2019488","Detached","Mahogany","02/16/2023","$999,950.00","$995,000.00","2,760","208 Mahogany Bay SE","Calgary","2012","20","Karen Hudson","CHUDSOKA","CHUDSOSA","Amanda Ballas","CBALLAAM","CNICHORE","CAL Zone SE"
"1","S","A2024584","Detached","Parkland","02/23/2023","$979,000.00","$990,000.00","1,430","232 Parkridge Place SE","Calgary","1976","7","Leslie Trainor","CTRAINLE","","Jennifer McIntosh","CMCINTJE","","CAL Zone S"
"1","S","A2019639","Detached","North Glenmore Park","02/07/2023","$999,900.00","$990,000.00","1,550","2120 58 Avenue SW","Calgary","1959","21","Tanya Eklund","CEKLUNTA","","Jamil Thobani","CTHOBAJA","","CAL Zone W"
"1","S","A2007862","Detached","Bowness","02/07/2023","$997,500.00","$987,500.00","2,054","6840 Bow Crescent NW","Calgary","1980","109","Cam Sterns","CSTERNCA","CCOXKI","Jordan Smeaton","CSMEATJO","","CAL Zone NW"
"1","S","A2018162","Detached","Charleswood","02/10/2023","$999,999.00","$985,000.00","1,554","2731 Conrad Drive NW","Calgary","1961","30","Hasman Sandhu","CSANDHHA2","","Kimberly Poffenroth","CPOFFEKI","","CAL Zone NW"
"1","S","A2021557","Detached","Saddle Ridge","02/24/2023","$989,000.00","$980,000.00","3,187","113 Savanna Close NE","Calgary","2019","23","Raman Chahal","CCHAHARA3","CDHILLHA3","Dhanwant Chahal","CCHAHADH","","CAL Zone NE"
"1","S","A2022708","Detached","Evanston","02/14/2023","$979,000.00","$979,000.00","2,599","151 Evansdale Common NW","Calgary","2010","12","Ronald Jobbagy","CJOBBARO","CJOBBADY","Simon Hunt","CHUNTSI","","CAL Zone N"
"1","S","A2014582","Detached","Rosedale","02/09/2023","$998,500.00","$975,000.00","1,460","1632 9 Street NW","Calgary","1945","66","Lisa Johnson","CJOHNSLI1","","Hayley McKay","CMCKAYHA","CMCKAYJA1","CAL Zone CC"
"1","S","A2016718","Detached","Capitol Hill","02/13/2023","$975,000.00","$972,500.00","1,957","1534 18 Avenue NW","Calgary","2022","45","Lisa Johnson","CJOHNSLI1","","Lisa Johnson","CJOHNSLI1","","CAL Zone CC"
"1","S","A1258636","Detached","Capitol Hill","02/24/2023","$975,000.00","$972,500.00","1,957","1536 18 Avenue NW","Calgary","2022","156","Lisa Johnson","CJOHNSLI1","","Roz Alibhai","CALIBHRO","","CAL Zone CC"
"1","S","A2014178","Detached","Crestmont","02/18/2023","$990,000.00","$971,000.00","2,518","229 Crestmont Drive SW","Calgary","2018","78","Carlin Travis","CTRAVICA","","Bryon Howard","CHOWARBR","","CAL Zone W"
"1","S","A2002090","Semi Detached (Half Duplex)","Killarney/Glengarry","02/21/2023","$979,900.00","$962,500.00","1,904","3220 Kinsale Road SW","Calgary","2022","131","Leila Lemieux","CLEMIELE","","Jennifer McIntosh","CMCINTJE","","CAL Zone CC"
"1","S","A2017109","Detached","Rocky Ridge","02/22/2023","$999,900.00","$961,000.00","2,392","227 Rocky Ridge Drive NW","Calgary","1998","41","Jeff Neustaedter","CNEUSTJE","CGAUTHZO","Khalil Ebrahim","CEBRAHKH","","CAL Zone NW"
"1","S","A2020144","Detached","Arbour Lake","02/08/2023","$999,900.00","$958,000.00","2,899","133 Arbour Stone Close NW","Calgary","2016","19","Happe Dhillon","CDHILLHA3","CCHAHARA3","Li Yang","CYANGLI","","CAL Zone NW"
"1","S","A2023799","Detached","Lake Bonavista","02/17/2023","$925,000.00","$950,000.00","2,354","12344 Lake Moraine Rise SE","Calgary","1973","9","Jamie Newton","CNEWTOJA","","Julie Vesuwalla","CVESUWJU","","CAL Zone S"
"1","S","A2021757","Detached","Aspen Woods","02/21/2023","$960,000.00","$949,000.00","2,405","74 Aspen Stone Terrace SW","Calgary","2005","19","Julie Vesuwalla","CVESUWJU","","Mike Guy","CGUYMI","","CAL Zone W"
"1","S","A2014622","Semi Detached (Half Duplex)","Killarney/Glengarry","02/27/2023","$959,000.00","$946,500.00","1,889","2422 35 Street SW","Calgary","2022","80","Kam Dhillon","CDHILLKA","","Teri-Ann Begin","CBEGINTE","","CAL Zone CC"
"1","S","A2022391","Apartment","Mahogany","02/20/2023","$949,900.00","$940,000.00","1,439","38 Mahogany Circle SE Unit#102","Calgary","2017","18","Neil Lauzon","CLAUZONE","","Erica Broad","CBROADER","","CAL Zone SE"
"1","S","A2024155","Detached","Aspen Woods","02/28/2023","$938,800.00","$938,800.00","2,496","169 Aspenshire Crescent SW","Calgary","2011","18","Fiona Christiaansen","CCHRISFI","","Sandy Seifert","CSEIFESA","","CAL Zone W"
"1","S","A2021430","Detached","Banff Trail","02/07/2023","$949,900.00","$938,000.00","2,290","2009 20 Avenue NW","Calgary","2014","12","Jessica Chan","CCHANJE1","","Josephine Chow","CCHOWJO","","CAL Zone CC"
"1","S","A2020565","Detached","Discovery Ridge","02/06/2023","$935,000.00","$930,000.00","2,414","82 Discovery Ridge Manor SW","Calgary","2003","13","David Pellettier","CPELLEDA","","Sam Corea","CCOREASA","","CAL Zone W"
"1","S","A2023237","Detached","Discovery Ridge","02/26/2023","$950,000.00","$925,000.00","1,708","31 Discovery Ridge Rise SW","Calgary","2001","20","Ivan Cilic","CCILICIV","","Cory Kien","CKIENCO","","CAL Zone W"
"1","S","A2020863","Detached","Signal Hill","02/07/2023","$925,000.00","$925,000.00","2,271","2199 Sirocco Drive SW","Calgary","1989","14","Raymond Chan","CCHANRA2","","Mary-Lou McCormick","CMCCORMA1","","CAL Zone W"
"1","S","A2022317","Detached","West Springs","02/10/2023","$929,000.00","$924,000.00","1,779","147 West Springs Place SW","Calgary","2005","9","Justin Negenman","CNEGENJU","","Pia Blum","CBLUMPI","","CAL Zone W"
"1","S","A2026202","Detached","Varsity","02/23/2023","$829,900.00","$920,000.00","1,762","3915 Vardell Road NW","Calgary","1968","6","Mark Wang","CWANGJI","","Steve Scherschel","CSCHERST","","CAL Zone NW"
"1","S","A1252373","Full Duplex","Rosscarrock","02/10/2023","$995,000.00","$920,000.00","1,597","933 38 Street SW","Calgary","1957","175","Robin Clegg","CCLEGGRO","CSEMMEJO","Robin Clegg","CCLEGGRO","","CAL Zone W"
"1","S","A1252133","Semi Detached (Half Duplex)","Shaganappi","02/18/2023","$919,000.00","$915,000.00","2,834","1416 28 Street","Calgary","2023","183","Punam Preet Grewal","CGREWAPU","CRYANAL","Celeste Wood","CWOODCE","","CAL Zone CC"
"1","S","A2021718","Detached","Varsity","02/11/2023","$850,000.00","$907,500.00","2,470","227 Valhalla Crescent NW","Calgary","1974","10","Nadine Faule","CFAULENA","","Jason Lee","CLEEJU3","","CAL Zone NW"
"1","S","A2007919","Semi Detached (Half Duplex)","Tuxedo Park","02/11/2023","$929,900.00","$907,500.00","1,926","239 22 Avenue NW","Calgary","2023","103","Lisa Johnson","CJOHNSLI1","","Mathew Said Morley","CMORLEMA","","CAL Zone CC"
"1","S","A2025770","Detached","Signal Hill","02/21/2023","$849,000.00","$906,500.00","2,317","214 Sierra Morena Court SW","Calgary","1991","0","Kim Avery","CAVERYKI","","Charlene Martindale","CMARTICH","","CAL Zone W"
"1","S","A2022102","Detached","Strathcona Park","02/06/2023","$899,000.00","$906,400.00","3,053","80 Strathbury Circle SW","Calgary","1981","3","Samantha Crick","CCRICKSA","","Donna Delaney","CDELANDO","","CAL Zone W"
"1","S","A2024807","Detached","Aspen Woods","02/17/2023","$899,000.00","$899,900.00","2,178","27 Aspen Meadows Green SW","Calgary","2005","6","Ross Pavl","CPAVLYRO","","Jun Xiao","CXIAOJU","","CAL Zone W"
"1","S","A2022901","Detached","Lake Bonavista","02/28/2023","$899,000.00","$899,000.00","1,846","20 Lake Wasa Green SE","Calgary","1973","13","Nettie Hendricks","CHENDRAN2","","Cameron Johnson","CJOHNSCA3","","CAL Zone S"
"1","S","A2026066","Detached","Parkland","02/23/2023","$899,900.00","$894,900.00","1,581","808 Parkwood Drive SE","Calgary","1974","6","Kim Vink","CVINKKI","","Andrea Wilton-Clark","CWILTOAN","","CAL Zone S"
"1","S","A2019855","Semi Detached (Half Duplex)","Bridgeland/Riverside","02/10/2023","$895,000.00","$891,250.00","1,789","414 7A Street NE","Calgary","2019","16","Krista Legue","CLEGUEKR","","Peter Rallios","CRALLIPE","","CAL Zone CC"
"1","S","A2013960","Detached","Altadore","02/06/2023","$899,000.00","$890,000.00","1,861","1925 48 Avenue SW","Calgary","2006","66","Sam Corea","CCOREASA","","Clarence Kim","CKIMCL","","CAL Zone CC"
"1","S","A2020746","Semi Detached (Half Duplex)","Capitol Hill","02/24/2023","$898,000.00","$886,000.00","1,871","1628 18 Avenue NW","Calgary","2018","22","Steve Howes","CHOWESST","CROBERMA","Geoffrey Price","CPRICEGE","","CAL Zone CC"
