"#","St","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","Address","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1","S","A2034558","Apartment","Eau Claire","07/02/2023","$1,600,000.00","$1,480,000.00","2,556","680 Princeton Way SW Unit#201","Calgary","2002","100","Cindy Skrukwa","CSKRUKCI","","Will Vo","CVOWI","","CAL Zone CC"
"1","S","A2045876","Detached","Rocky Ridge","07/15/2023","$1,499,900.00","$1,475,000.00","2,299","69 Rockcliff Heights NW","Calgary","2010","65","Kelly McKelvie","CMCKELKE","","Kelly McKelvie","CMCKELKE","","CAL Zone NW"
"1","S","A2048720","Detached","Edgemont","07/27/2023","$1,419,900.00","$1,410,000.00","2,462","264 Edenwold Drive NW","Calgary","1984","75","Blair Legault","CLEGAUBL","","Justin Vroon","CVROONJU","","CAL Zone NW"
"1","S","A2059703","Detached","Springbank Hill","07/17/2023","$1,395,000.00","$1,400,000.00","2,366","12 Anatapi Lane SW","Calgary","1988","24","Sam Corea","CCOREASA","","Twila Wilson","CWILSOTW","","CAL Zone W"
"1","S","A2059174","Detached","Lakeview","07/10/2023","$1,499,900.00","$1,400,000.00","1,429","3105 Leduc Crescent SW","Calgary","1963","18","Amy Brooks","CBROOKAM","CBROOKEM","Rob Blaker","CBLAKERO","","CAL Zone W"
"1","S","A2039326","Detached","Altadore","07/31/2023","$1,449,900.00","$1,400,000.00","2,107","1923 43 Avenue SW","Calgary","2023","110","Jordan Lotoski","CLOTOSJO","CMAUROJA","Jordan Lotoski","CLOTOSJO","","CAL Zone CC"
"1","S","A2051529","Detached","Aspen Woods","07/22/2023","$1,448,000.00","$1,392,000.00","3,003","74 Aspen Ridge Crescent SW","Calgary","2005","58","Azalea Kim","CKIMAZ","","Dilbagh Kang","CKANGDI","","CAL Zone W"
"1","S","A2031974","Detached","Wildwood","07/28/2023","$1,500,000.00","$1,385,500.00","2,711","19 37 Street SW","Calgary","1947","133","Dennis Plintz","CPLINTDE","CRENEADE","Suman Brar","CBRARSU4","","CAL Zone W"
"1","S","A2062214","Detached","","07/14/2023","$1,400,000.00","$1,375,000.00","2,922","208 Lynx Ridge Road NW","Calgary","2005","14","Jeff Neustaedter","CNEUSTJE","","Andreya Bidulka","CBIDULAN","",""
"1","S","A2067003","Detached","Aspen Woods","07/27/2023","$1,275,000.00","$1,350,000.00","2,709","189 Aspenshire Drive SW","Calgary","2009","6","Ted Greenhough","CGREENTE","","Norm Xu","CXUZI","","CAL Zone W"
