"#","St","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","Address","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"501","S","A2082396","Detached","Queensland","10/06/2023","$629,000.00","$619,000.00","1,339","716 Queensland Drive SE","Calgary","1975","16","Amanda Zayonce","CZAYONAM","","Lana Bedard","CBEDARLA","","CAL Zone S"
"501","S","A2081688","Detached","Livingston","10/13/2023","$618,000.00","$618,000.00","1,390","32 Howse Drive NE","Calgary","2016","23","David Chan","CCHANLI1","","Amritpal Khosa","CKHOSAAM","","CAL Zone N"
"501","S","A2084226","Detached","Evanston","10/06/2023","$624,900.00","$617,000.00","1,474","297 Evanspark Gardens NW","Calgary","2013","8","Maggie Chen","CCHENJU","","HanJun Xu","CXUHA","","CAL Zone N"
"501","S","A2081736","Detached","Citadel","10/06/2023","$599,999.00","$617,000.00","1,444","226 Citadel Mesa Close NW","Calgary","2002","16","Ramza Gebran","CGEBRARA","","Joel Muir","CMUIRRO","","CAL Zone NW"
"501","S","A2083755","Row/Townhouse","Springbank Hill","10/15/2023","$614,900.00","$615,900.00","1,353","51 Spring Willow Close SW","Calgary","2023","19","Humberto Pineda Leon","CPINEDHU","CCORONDE","Fiona Chan","CCHANLA1","","CAL Zone W"
"501","S","A2085352","Detached","Braeside","10/27/2023","$615,000.00","$615,000.00","1,196","108 Brookgreen Drive SW","Calgary","1978","21","Gail Schmidt","CSCHMIGA","","Adam Vallier","CVALLIAD","","CAL Zone S"
"501","S","A2083821","Detached","Willow Park","10/10/2023","$615,000.00","$615,000.00","1,149","503 Winterbourne Crescent SE","Calgary","1964","13","Jamie Newton","CNEWTOJA","","Shirley Mikolajow","CMIKOLSH","","CAL Zone S"
"501","S","A2080425","Detached","New Brighton","10/19/2023","$624,900.00","$615,000.00","1,828","51 Brightondale Crescent SE","Calgary","2002","34","Michael Burton","CBURTOMI","","Kyle Duiker","CDUIKEKY","","CAL Zone SE"
"501","S","A2079890","Detached","Coventry Hills","10/04/2023","$600,000.00","$615,000.00","1,879","11945 Coventry Hills Way NE","Calgary","2005","9","Cory Lomsnes","CLOMSNCO","","Ranadeep Matturi","CMATTURA","","CAL Zone N"
"501","S","A2077737","Detached","Monterey Park","10/07/2023","$630,000.00","$615,000.00","2,039","172 Eldorado Close","Calgary","1992","36","Sylvia Calixte","CCALIXSY","","Shah Khan","CKHANSH4","","CAL Zone NE"
"501","S","A2077246","Detached","Cornerstone","10/04/2023","$625,000.00","$615,000.00","1,588","134 Corner Meadows Gardens NE","Calgary","2022","34","Imtiaz Nazir","CNAZIRIM","","Harman Bath","CBATHHA","","CAL Zone NE"
"501","S","A2085655","Detached","Somerset","10/20/2023","$599,900.00","$613,888.00","1,799","366 Somerset Drive SW","Calgary","2002","15","Saju Varghese","CVARGHSA","","Fiona Chan","CCHANLA1","","CAL Zone S"
"501","S","A2084349","Detached","Somerset","10/03/2023","$599,900.00","$613,000.00","1,815","130 Somerset Way SW","Calgary","1996","3","Natalya Borosh","CBOROSNA","CSPIVAGA","Bo Yang","CYANGBO1","","CAL Zone S"
