"#","St","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","Address","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"501","S","A2097991","Detached","Forest Heights","12/16/2023","$459,900.00","$490,000.00","1,184","36 Forest Green SE","Calgary","1975","1","Andrew Frentz","CFRENTAN","","Matthew Mai","CMAIXU","","CAL Zone E"
"501","S","A2095884","Semi Detached (Half Duplex)","Arbour Lake","12/24/2023","$499,900.00","$490,000.00","1,044","225 Arbour Cliff Close NW","Calgary","1996","23","John Bitonti","CBITONJO","","Perry Kool","CKOOLPE","","CAL Zone NW"
"501","S","A2094770","Apartment","Beltline","12/20/2023","$500,000.00","$490,000.00","1,068","527 15 Avenue SW Unit#410","Calgary","2000","26","Nadeem Tarmohamed","CTARMONA","","Jared Vermeeren","CVERMEJA","","CAL Zone CC"
"501","S","A2094484","Semi Detached (Half Duplex)","Legacy","12/23/2023","$499,900.00","$490,000.00","1,285","41 Legacy Glen Street SE","Calgary","2017","32","Kamal Jain","CJAINKA","","Daniel Medina","CMEDINDA","","CAL Zone S"
"501","S","A2093644","Apartment","Beltline","12/25/2023","$499,900.00","$490,000.00","876","817 15 Avenue SW Unit#1805","Calgary","2009","40","Geoff Smith","CSMITHGE2","CSMITHCO1","Les Kiss","CKISSLE","","CAL Zone CC"
"501","S","A2092452","Row/Townhouse","Saddle Ridge","12/05/2023","$493,900.00","$490,000.00","1,559","641 Savanna Boulevard NE","Calgary","2023","27","Linden Lister","CLISTELI","","Shah Khan","CKHANSH4","","CAL Zone NE"
"501","S","A2095841","Row/Townhouse","Sage Hill","12/20/2023","$494,900.00","$488,000.00","1,436","1308 Sage Hill Grove NW","Calgary","2023","21","Manan Shah","CSHAHMA","","Eric Leung","CLEUNGER","","CAL Zone N"
"501","S","A2097241","Detached","Martindale","12/15/2023","$499,900.00","$485,000.00","1,246","382 Martindale Boulevard NE","Calgary","1992","7","Dan Sidhu","CSIDHUDH","","Sukhwinder Sandhu","CSANDHSU1","","CAL Zone NE"
"501","S","A2094632","Detached","Taradale","12/16/2023","$489,999.00","$485,000.00","910","67 Tararidge Close NE","Calgary","1983","21","Jaswinder Singh","CSINGHJA2","","Vaibhav Patel","CPATELVA","","CAL Zone NE"
"501","S","A2094410","Semi Detached (Half Duplex)","Coventry Hills","12/15/2023","$465,000.00","$485,000.00","1,225","36 Covemeadow Road NE","Calgary","2004","21","Peter Pasion","CPASIOPE","","Andrew Lee","CLEEAN3","","CAL Zone N"
