"#","St","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","Address","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"501","S","A2069969","Detached","Acadia","08/11/2023","$609,900.00","$609,500.00","1,069","9828 Austin Road SE","Calgary","1961","11","Diane Scott","CSCOTTDI","","Calvin Bass","CBASSCA","","CAL Zone S"
"501","S","A2061419","Row/Townhouse","Killarney/Glengarry","08/02/2023","$599,900.00","$609,500.00","1,228","1917 34 Street SW Unit#2","Calgary","2012","12","Danny Greene","CGREENDA3","","Chao Yuan","CYUANCH","","CAL Zone CC"
"501","S","A2068882","Detached","Charleswood","08/08/2023","$599,000.00","$609,232.40","986","2324 Cherokee Drive NW","Calgary","1961","13","Sid Merhi","cmerhisa","CRAZAVBI","Gustavo Vaz","CVAZGU","","CAL Zone NW"
"501","S","A2068226","Detached","Ranchlands","08/12/2023","$609,000.00","$609,000.00","2,001","219 Ranchview Court NW","Calgary","1977","19","Emily Mucciacito","CMUCCIEM","","Shahpoor Pathan","CSHAHPPA","","CAL Zone NW"
"501","S","A2060152","Detached","Copperfield","08/11/2023","$600,000.00","$608,500.00","1,783","106 Copperstone Crescent SE","Calgary","2007","14","Ian Pangilinan","CPANGIRI","","Nirwair Singh Bajwa","CBAJWANI","","CAL Zone SE"
"501","S","A2068766","Detached","Cranston","08/20/2023","$615,000.00","$608,000.00","1,851","176 Cranfield Park SE","Calgary","2001","25","Cory Gutowski","CGUTOWCO","","Asma Shah","CSHAHAS","","CAL Zone SE"
"501","S","A2068175","Detached","MacEwan Glen","08/04/2023","$589,900.00","$608,000.00","1,552","115 MacEwan Glen Way NW","Calgary","1981","8","Lauren Aspden","CASPDELA","CMORGACH","Reilly Nicholls","CNICHORE","","CAL Zone N"
"501","S","A2070363","Detached","Bridlewood","08/23/2023","$599,900.00","$607,500.00","1,640","16 Bridlewood Road SW","Calgary","1998","21","Ian Quinn","CQUINNIA","CJAMIECH","Karissa Savage","CSAVAGKA1","","CAL Zone S"
"501","S","A2069156","Detached","Arbour Lake","08/16/2023","$579,000.00","$606,000.00","1,618","82 Arbour Wood Crescent NW","Calgary","1995","10","Sergey Korostensky","CKOROSSE","CPERRIJO","Karlee Mushie","CMUSHIKA","","CAL Zone NW"
"501","S","A2070010","Semi Detached (Half Duplex)","Signal Hill","08/22/2023","$589,000.00","$605,000.00","1,356","240 Simcoe Place SW","Calgary","2000","20","Mark Evernden","CEVERNMA","","Kasey Titchener","CTITCHKA","","CAL Zone W"
"501","S","A2067330","Detached","Beddington Heights","08/01/2023","$599,900.00","$605,000.00","1,361","60 Bermondsey Rise NW","Calgary","1979","12","Jasben Lai","CLAIJA1","","MICHAEL SHANKS","LDSHANKMI","","CAL Zone N"
"501","S","A2066170","Detached","Haysboro","08/06/2023","$619,900.00","$604,888.00","1,100","1307 87 Avenue SW","Calgary","1958","22","Christine Simmons","CSIMMOCH","","Raymond Ng","CNGWA1","","CAL Zone S"
"501","S","A2070484","Detached","Glenbrook","08/22/2023","$619,000.00","$604,000.00","942","3327 45 Street SW","Calgary","1959","20","Dorje Lama","CLAMADO","","Christopher Lofgren","CLOFGRCH","","CAL Zone W"
